transaction_id,date,customer_id,product_id,quantity,discount_percent,unit_price,gross_amount,discount_amount,net_amount
T004110,2023-06-19 05:29:49.557911584,C0358,P188,2,10,500.12,1000.24,100.024,900.216
T004111,2023-06-19 10:44:57.659531920,C0211,P126,5,0,542.9,2714.5,0.0,2714.5
T004112,2023-06-19 16:00:05.761152240,C0298,P118,2,5,195.6,391.2,19.56,371.64
T004113,2023-06-19 21:15:13.862772560,C0001,P054,4,5,46.42,185.68,9.284,176.39600000000002
T004114,2023-06-20 02:30:21.964392880,C0023,P119,2,0,50.14,100.28,0.0,100.28
T004115,2023-06-20 07:45:30.066013216,C0448,P133,3,10,47.97,143.91,14.390999999999998,129.519
T004116,2023-06-20 13:00:38.167633536,C0284,P137,2,0,179.95,359.9,0.0,359.9
T004117,2023-06-20 18:15:46.269253856,C0496,P162,4,0,197.03,788.12,0.0,788.12
T004118,2023-06-20 23:30:54.370874176,C0388,P098,3,5,50.02,150.06,7.502999999999999,142.55700000000002
T004119,2023-06-21 04:46:02.472494512,C0425,P036,2,0,464.61,929.22,0.0,929.22
T004120,2023-06-21 10:01:10.574114832,C0188,P148,3,0,215.26,645.78,0.0,645.78
T004121,2023-06-21 15:16:18.675735152,C0018,P081,3,0,239.61,718.83,0.0,718.83
T004122,2023-06-21 20:31:26.777355472,C0447,P085,7,5,56.83,397.81,19.8905,377.9195
T004123,2023-06-22 01:46:34.878975808,C0445,P083,5,0,166.16,830.8,0.0,830.8
T004124,2023-06-22 07:01:42.980596128,C0049,P063,2,0,206.7,413.4,0.0,413.4
T004125,2023-06-22 12:16:51.082216448,C0047,P067,2,0,49.19,98.38,0.0,98.38
T004126,2023-06-22 17:31:59.183836768,C0115,P158,3,0,54.95,164.85000000000002,0.0,164.85000000000002
T004127,2023-06-22 22:47:07.285457104,C0039,P197,6,0,211.14,1266.84,0.0,1266.84
T004128,2023-06-23 04:02:15.387077424,C0217,P198,2,10,178.17,356.34,35.63399999999999,320.70599999999996
T004129,2023-06-23 09:17:23.488697744,C0210,P003,4,0,207.01,828.04,0.0,828.04
T004130,2023-06-23 14:32:31.590318064,C0262,P177,7,10,49.67,347.69,34.769,312.921
T004131,2023-06-23 19:47:39.691938400,C0211,P042,4,0,512.45,2049.8,0.0,2049.8
T004132,2023-06-24 01:02:47.793558720,C0053,P024,8,0,53.06,424.48,0.0,424.48
T004133,2023-06-24 06:17:55.895179040,C0460,P044,2,0,173.91,347.82,0.0,347.82
T004134,2023-06-24 11:33:03.996799360,C0281,P129,8,0,572.59,4580.72,0.0,4580.72
T004135,2023-06-24 16:48:12.098419696,C0355,P115,7,0,48.52,339.64000000000004,0.0,339.64000000000004
T004136,2023-06-24 22:03:20.200040016,C0321,P182,3,15,532.67,1598.0099999999998,239.70149999999998,1358.3084999999999
T004137,2023-06-25 03:18:28.301660336,C0133,P180,3,0,207.72,623.16,0.0,623.16
T004138,2023-06-25 08:33:36.403280656,C0449,P036,2,0,464.61,929.22,0.0,929.22
T004139,2023-06-25 13:48:44.504900992,C0264,P038,3,0,204.62,613.86,0.0,613.86
T004140,2023-06-25 19:03:52.606521312,C0295,P172,3,20,226.9,680.7,136.14,544.5600000000001
T004141,2023-06-26 00:19:00.708141632,C0111,P082,3,0,171.88,515.64,0.0,515.64
T004142,2023-06-26 05:34:08.809761952,C0043,P175,1,0,192.12,192.12,0.0,192.12
T004143,2023-06-26 10:49:16.911382288,C0338,P029,4,0,49.08,196.32,0.0,196.32
T004144,2023-06-26 16:04:25.013002608,C0238,P179,4,10,173.59,694.36,69.436,624.924
T004145,2023-06-26 21:19:33.114622928,C0379,P041,4,5,201.84,807.36,40.368,766.992
T004146,2023-06-27 02:34:41.216243248,C0457,P192,5,5,435.85,2179.25,108.9625,2070.2875
T004147,2023-06-27 07:49:49.317863584,C0389,P088,5,15,183.59,917.95,137.6925,780.2575
T004148,2023-06-27 13:04:57.419483904,C0247,P048,6,5,421.78,2530.68,126.53399999999999,2404.1459999999997
T004149,2023-06-27 18:20:05.521104224,C0004,P114,3,20,170.52,511.56000000000006,102.31200000000001,409.24800000000005
T004150,2023-06-27 23:35:13.622724544,C0364,P022,3,5,183.82,551.46,27.573,523.8870000000001
T004151,2023-06-28 04:50:21.724344880,C0349,P099,3,0,47.75,143.25,0.0,143.25
T004152,2023-06-28 10:05:29.825965200,C0385,P017,4,0,199.57,798.28,0.0,798.28
T004153,2023-06-28 15:20:37.927585520,C0350,P086,4,10,195.5,782.0,78.2,703.8
T004154,2023-06-28 20:35:46.029205840,C0312,P133,2,0,47.97,95.94,0.0,95.94
T004155,2023-06-29 01:50:54.130826176,C0173,P061,2,5,550.32,1100.64,55.03200000000001,1045.6080000000002
T004156,2023-06-29 07:06:02.232446496,C0193,P089,9,15,176.64,1589.7599999999998,238.46399999999997,1351.2959999999998
T004157,2023-06-29 12:21:10.334066816,C0003,P134,5,0,197.73,988.65,0.0,988.65
T004158,2023-06-29 17:36:18.435687152,C0278,P181,1,10,212.78,212.78,21.278000000000002,191.502
T004159,2023-06-29 22:51:26.537307472,C0456,P081,6,0,239.61,1437.66,0.0,1437.66
T004160,2023-06-30 04:06:34.638927792,C0056,P095,3,0,211.76,635.28,0.0,635.28
T004161,2023-06-30 09:21:42.740548112,C0274,P145,1,5,166.64,166.64,8.331999999999999,158.308
T004162,2023-06-30 14:36:50.842168448,C0409,P059,3,5,46.54,139.62,6.981,132.639
T004163,2023-06-30 19:51:58.943788768,C0176,P167,7,10,200.81,1405.67,140.567,1265.103
T004164,2023-07-01 01:07:07.045409088,C0116,P054,4,5,46.42,185.68,9.284,176.39600000000002
T004165,2023-07-01 06:22:15.147029408,C0084,P126,1,10,542.9,542.9,54.29,488.60999999999996
T004166,2023-07-01 11:37:23.248649744,C0159,P176,1,5,172.09,172.09,8.6045,163.4855
T004167,2023-07-01 16:52:31.350270064,C0286,P165,2,0,214.94,429.88,0.0,429.88
T004168,2023-07-01 22:07:39.451890384,C0080,P048,2,0,421.78,843.56,0.0,843.56
T004169,2023-07-02 03:22:47.553510704,C0066,P068,4,0,201.27,805.08,0.0,805.08
T004170,2023-07-02 08:37:55.655131040,C0209,P107,8,5,158.06,1264.48,63.224,1201.256
T004171,2023-07-02 13:53:03.756751360,C0010,P078,7,5,221.1,1547.7,77.385,1470.315
T004172,2023-07-02 19:08:11.858371680,C0199,P077,4,20,549.96,2199.84,439.968,1759.872
T004173,2023-07-03 00:23:19.959992000,C0059,P027,3,0,61.22,183.66,0.0,183.66
T004174,2023-07-03 05:38:28.061612336,C0234,P088,4,0,183.59,734.36,0.0,734.36
T004175,2023-07-03 10:53:36.163232656,C0307,P155,4,0,416.29,1665.16,0.0,1665.16
T004176,2023-07-03 16:08:44.264852976,C0244,P072,5,5,188.99,944.95,47.2475,897.7025000000001
T004177,2023-07-03 21:23:52.366473296,C0379,P191,4,10,176.9,707.6,70.76,636.84
T004178,2023-07-04 02:39:00.468093632,C0393,P180,3,0,207.72,623.16,0.0,623.16
T004179,2023-07-04 07:54:08.569713952,C0054,P047,4,0,191.12,764.48,0.0,764.48
T004180,2023-07-04 13:09:16.671334272,C0446,P103,5,5,472.57,2362.85,118.1425,2244.7075
T004181,2023-07-04 18:24:24.772954592,C0337,P021,5,0,198.97,994.85,0.0,994.85
T004182,2023-07-04 23:39:32.874574928,C0393,P115,3,0,48.52,145.56,0.0,145.56
T004183,2023-07-05 04:54:40.976195248,C0009,P057,5,5,215.75,1078.75,53.9375,1024.8125
T004184,2023-07-05 10:09:49.077815568,C0101,P105,6,0,574.84,3449.04,0.0,3449.04
T004185,2023-07-05 15:24:57.179435888,C0408,P095,4,0,211.76,847.04,0.0,847.04
T004186,2023-07-05 20:40:05.281056224,C0295,P170,7,10,57.43,402.01,40.201,361.80899999999997
T004187,2023-07-06 01:55:13.382676544,C0203,P110,4,0,183.49,733.96,0.0,733.96
T004188,2023-07-06 07:10:21.484296864,C0392,P176,7,0,172.09,1204.63,0.0,1204.63
T004189,2023-07-06 12:25:29.585917184,C0153,P027,2,0,61.22,122.44,0.0,122.44
T004190,2023-07-06 17:40:37.687537520,C0110,P128,5,0,623.08,3115.4,0.0,3115.4
T004191,2023-07-06 22:55:45.789157840,C0322,P200,6,5,212.49,1274.94,63.74700000000001,1211.193
T004192,2023-07-07 04:10:53.890778160,C0266,P161,5,10,211.26,1056.3,105.63,950.67
T004193,2023-07-07 09:26:01.992398480,C0373,P076,5,0,49.27,246.35000000000002,0.0,246.35000000000002
T004194,2023-07-07 14:41:10.094018816,C0152,P035,3,5,56.11,168.32999999999998,8.4165,159.9135
T004195,2023-07-07 19:56:18.195639136,C0496,P098,3,0,50.02,150.06,0.0,150.06
T004196,2023-07-08 01:11:26.297259456,C0464,P144,5,5,37.82,189.1,9.455,179.64499999999998
T004197,2023-07-08 06:26:34.398879776,C0083,P036,2,10,464.61,929.22,92.92200000000001,836.298
T004198,2023-07-08 11:41:42.500500112,C0443,P066,2,0,172.11,344.22,0.0,344.22
T004199,2023-07-08 16:56:50.602120432,C0415,P056,4,0,179.07,716.28,0.0,716.28
T004200,2023-07-08 22:11:58.703740752,C0395,P145,5,10,166.64,833.1999999999999,83.32,749.8799999999999
T004201,2023-07-09 03:27:06.805361072,C0134,P148,5,10,215.26,1076.3,107.63,968.67
T004202,2023-07-09 08:42:14.906981408,C0326,P094,2,10,220.05,440.1,44.01,396.09000000000003
T004203,2023-07-09 13:57:23.008601728,C0160,P106,3,0,49.61,148.82999999999998,0.0,148.82999999999998
T004204,2023-07-09 19:12:31.110222048,C0039,P084,6,0,539.79,3238.74,0.0,3238.74
T004205,2023-07-10 00:27:39.211842368,C0176,P136,2,0,42.05,84.1,0.0,84.1
T004206,2023-07-10 05:42:47.313462704,C0013,P146,6,0,186.84,1121.04,0.0,1121.04
T004207,2023-07-10 10:57:55.415083024,C0315,P018,3,5,199.65,598.95,29.9475,569.0025
T004208,2023-07-10 16:13:03.516703344,C0067,P146,4,10,186.84,747.36,74.736,672.624
T004209,2023-07-10 21:28:11.618323664,C0440,P125,2,0,166.79,333.58,0.0,333.58
T004210,2023-07-11 02:43:19.719944000,C0248,P002,7,0,480.13,3360.91,0.0,3360.91
T004211,2023-07-11 07:58:27.821564320,C0041,P076,3,0,49.27,147.81,0.0,147.81
T004212,2023-07-11 13:13:35.923184640,C0184,P200,4,0,212.49,849.96,0.0,849.96
T004213,2023-07-11 18:28:44.024804960,C0035,P179,4,5,173.59,694.36,34.718,659.642
T004214,2023-07-11 23:43:52.126425296,C0422,P138,2,10,224.39,448.78,44.87799999999999,403.902
T004215,2023-07-12 04:59:00.228045616,C0337,P142,2,15,54.88,109.76,16.464000000000002,93.296
T004216,2023-07-12 10:14:08.329665936,C0451,P026,3,0,56.17,168.51,0.0,168.51
T004217,2023-07-12 15:29:16.431286256,C0290,P047,5,10,191.12,955.6,95.56,860.04
T004218,2023-07-12 20:44:24.532906592,C0076,P030,4,0,51.69,206.76,0.0,206.76
T004219,2023-07-13 01:59:32.634526912,C0472,P056,4,0,179.07,716.28,0.0,716.28
T004220,2023-07-13 07:14:40.736147232,C0070,P119,3,0,50.14,150.42000000000002,0.0,150.42000000000002
T004221,2023-07-13 12:29:48.837767568,C0234,P170,2,0,57.43,114.86,0.0,114.86
T004222,2023-07-13 17:44:56.939387888,C0011,P132,5,20,48.65,243.25,48.65,194.6
T004223,2023-07-13 23:00:05.041008208,C0368,P139,2,5,229.07,458.14,22.906999999999996,435.233
T004224,2023-07-14 04:15:13.142628528,C0283,P152,3,0,48.91,146.73,0.0,146.73
T004225,2023-07-14 09:30:21.244248864,C0304,P195,6,10,191.96,1151.76,115.176,1036.584
T004226,2023-07-14 14:45:29.345869184,C0024,P165,5,0,214.94,1074.7,0.0,1074.7
T004227,2023-07-14 20:00:37.447489504,C0274,P130,6,5,190.19,1141.1399999999999,57.05699999999999,1084.0829999999999
T004228,2023-07-15 01:15:45.549109824,C0027,P140,5,5,186.81,934.05,46.7025,887.3475
T004229,2023-07-15 06:30:53.650730160,C0054,P021,3,0,198.97,596.91,0.0,596.91
T004230,2023-07-15 11:46:01.752350480,C0055,P197,4,0,211.14,844.56,0.0,844.56
T004231,2023-07-15 17:01:09.853970800,C0376,P199,5,20,191.3,956.5,191.3,765.2
T004232,2023-07-15 22:16:17.955591120,C0233,P192,2,0,435.85,871.7,0.0,871.7
T004233,2023-07-16 03:31:26.057211456,C0277,P068,4,0,201.27,805.08,0.0,805.08
T004234,2023-07-16 08:46:34.158831776,C0443,P126,3,5,542.9,1628.6999999999998,81.43499999999999,1547.2649999999999
T004235,2023-07-16 14:01:42.260452096,C0371,P043,1,5,494.74,494.74,24.737,470.003
T004236,2023-07-16 19:16:50.362072416,C0418,P182,2,10,532.67,1065.34,106.53399999999999,958.8059999999999
T004237,2023-07-17 00:31:58.463692752,C0120,P100,4,10,354.85,1419.4,141.94,1277.46
T004238,2023-07-17 05:47:06.565313072,C0225,P123,4,5,57.11,228.44,11.422,217.018
T004239,2023-07-17 11:02:14.666933392,C0058,P190,4,0,181.36,725.44,0.0,725.44
T004240,2023-07-17 16:17:22.768553712,C0255,P093,3,15,408.71,1226.1299999999999,183.91949999999997,1042.2105
T004241,2023-07-17 21:32:30.870174048,C0176,P140,10,0,186.81,1868.1,0.0,1868.1
T004242,2023-07-18 02:47:38.971794368,C0054,P129,5,0,572.59,2862.9500000000003,0.0,2862.9500000000003
T004243,2023-07-18 08:02:47.073414688,C0146,P200,3,0,212.49,637.47,0.0,637.47
T004244,2023-07-18 13:17:55.175035008,C0259,P161,3,0,211.26,633.78,0.0,633.78
T004245,2023-07-18 18:33:03.276655344,C0152,P192,7,0,435.85,3050.9500000000003,0.0,3050.9500000000003
T004246,2023-07-18 23:48:11.378275664,C0385,P116,6,0,214.16,1284.96,0.0,1284.96
T004247,2023-07-19 05:03:19.479895984,C0262,P115,5,5,48.52,242.60000000000002,12.13,230.47000000000003
T004248,2023-07-19 10:18:27.581516304,C0019,P196,4,0,207.29,829.16,0.0,829.16
T004249,2023-07-19 15:33:35.683136640,C0342,P142,4,0,54.88,219.52,0.0,219.52
T004250,2023-07-19 20:48:43.784756960,C0371,P119,2,0,50.14,100.28,0.0,100.28
T004251,2023-07-20 02:03:51.886377280,C0171,P093,4,10,408.71,1634.84,163.484,1471.356
T004252,2023-07-20 07:18:59.987997600,C0379,P142,4,20,54.88,219.52,43.904,175.616
T004253,2023-07-20 12:34:08.089617936,C0392,P009,5,0,449.64,2248.2,0.0,2248.2
T004254,2023-07-20 17:49:16.191238256,C0197,P073,4,5,506.22,2024.88,101.24400000000001,1923.6360000000002
T004255,2023-07-20 23:04:24.292858576,C0436,P026,7,15,56.17,393.19,58.978500000000004,334.2115
T004256,2023-07-21 04:19:32.394478896,C0073,P177,5,0,49.67,248.35000000000002,0.0,248.35000000000002
T004257,2023-07-21 09:34:40.496099232,C0303,P106,5,10,49.61,248.05,24.805,223.245
T004258,2023-07-21 14:49:48.597719552,C0085,P145,6,15,166.64,999.8399999999999,149.976,849.8639999999999
T004259,2023-07-21 20:04:56.699339872,C0284,P068,2,0,201.27,402.54,0.0,402.54
T004260,2023-07-22 01:20:04.800960192,C0302,P188,6,0,500.12,3000.7200000000003,0.0,3000.7200000000003
T004261,2023-07-22 06:35:12.902580528,C0132,P110,2,15,183.49,366.98,55.047000000000004,311.933
T004262,2023-07-22 11:50:21.004200848,C0120,P131,6,0,203.74,1222.44,0.0,1222.44
T004263,2023-07-22 17:05:29.105821168,C0216,P025,4,0,46.42,185.68,0.0,185.68
T004264,2023-07-22 22:20:37.207441488,C0136,P021,1,0,198.97,198.97,0.0,198.97
T004265,2023-07-23 03:35:45.309061824,C0116,P140,3,0,186.81,560.4300000000001,0.0,560.4300000000001
T004266,2023-07-23 08:50:53.410682144,C0061,P054,3,15,46.42,139.26,20.888999999999996,118.371
T004267,2023-07-23 14:06:01.512302464,C0017,P001,2,0,471.78,943.56,0.0,943.56
T004268,2023-07-23 19:21:09.613922784,C0034,P128,2,0,623.08,1246.16,0.0,1246.16
T004269,2023-07-24 00:36:17.715543120,C0020,P001,4,10,471.78,1887.12,188.71199999999996,1698.408
T004270,2023-07-24 05:51:25.817163440,C0208,P173,5,10,222.63,1113.15,111.315,1001.835
T004271,2023-07-24 11:06:33.918783760,C0458,P174,2,15,44.28,88.56,13.284,75.276
T004272,2023-07-24 16:21:42.020404080,C0162,P176,3,0,172.09,516.27,0.0,516.27
T004273,2023-07-24 21:36:50.122024416,C0299,P135,2,20,564.29,1128.58,225.71599999999998,902.8639999999999
T004274,2023-07-25 02:51:58.223644736,C0010,P010,3,5,586.18,1758.54,87.927,1670.613
T004275,2023-07-25 08:07:06.325265056,C0094,P143,5,10,194.64,973.1999999999999,97.32,875.8799999999999
T004276,2023-07-25 13:22:14.426885376,C0414,P040,1,0,221.42,221.42,0.0,221.42
T004277,2023-07-25 18:37:22.528505712,C0371,P139,4,15,229.07,916.28,137.44199999999998,778.838
T004278,2023-07-25 23:52:30.630126032,C0409,P184,5,5,175.43,877.1500000000001,43.8575,833.2925000000001
T004279,2023-07-26 05:07:38.731746352,C0383,P174,3,0,44.28,132.84,0.0,132.84
T004280,2023-07-26 10:22:46.833366688,C0441,P045,5,0,490.02,2450.1,0.0,2450.1
T004281,2023-07-26 15:37:54.934987008,C0366,P087,4,15,47.49,189.96,28.494,161.466
T004282,2023-07-26 20:53:03.036607328,C0447,P141,2,10,233.01,466.02,46.602,419.418
T004283,2023-07-27 02:08:11.138227648,C0107,P027,2,0,61.22,122.44,0.0,122.44
T004284,2023-07-27 07:23:19.239847984,C0105,P050,3,5,498.03,1494.09,74.7045,1419.3854999999999
T004285,2023-07-27 12:38:27.341468304,C0071,P061,3,15,550.32,1650.96,247.644,1403.316
T004286,2023-07-27 17:53:35.443088624,C0431,P013,4,0,209.03,836.12,0.0,836.12
T004287,2023-07-27 23:08:43.544708944,C0084,P140,3,0,186.81,560.4300000000001,0.0,560.4300000000001
T004288,2023-07-28 04:23:51.646329280,C0209,P157,4,10,49.89,199.56,19.956,179.604
T004289,2023-07-28 09:38:59.747949600,C0259,P085,8,0,56.83,454.64,0.0,454.64
T004290,2023-07-28 14:54:07.849569920,C0239,P084,6,0,539.79,3238.74,0.0,3238.74
T004291,2023-07-28 20:09:15.951190240,C0302,P020,3,0,54.59,163.77,0.0,163.77
T004292,2023-07-29 01:24:24.052810576,C0232,P031,4,10,245.61,982.44,98.24400000000001,884.196
T004293,2023-07-29 06:39:32.154430896,C0420,P008,7,0,211.44,1480.08,0.0,1480.08
T004294,2023-07-29 11:54:40.256051216,C0282,P024,6,0,53.06,318.36,0.0,318.36
T004295,2023-07-29 17:09:48.357671536,C0394,P167,6,0,200.81,1204.8600000000001,0.0,1204.8600000000001
T004296,2023-07-29 22:24:56.459291872,C0418,P033,3,0,45.3,135.89999999999998,0.0,135.89999999999998
T004297,2023-07-30 03:40:04.560912192,C0206,P042,2,0,512.45,1024.9,0.0,1024.9
T004298,2023-07-30 08:55:12.662532512,C0264,P143,5,0,194.64,973.1999999999999,0.0,973.1999999999999
T004299,2023-07-30 14:10:20.764152832,C0311,P196,2,0,207.29,414.58,0.0,414.58
T004300,2023-07-30 19:25:28.865773168,C0347,P193,7,0,191.59,1341.13,0.0,1341.13
T004301,2023-07-31 00:40:36.967393488,C0394,P160,2,0,204.08,408.16,0.0,408.16
T004302,2023-07-31 05:55:45.069013808,C0185,P139,2,5,229.07,458.14,22.906999999999996,435.233
T004303,2023-07-31 11:10:53.170634128,C0114,P094,4,20,220.05,880.2,176.04,704.1600000000001
T004304,2023-07-31 16:26:01.272254464,C0079,P037,3,5,457.49,1372.47,68.6235,1303.8465
T004305,2023-07-31 21:41:09.373874784,C0357,P147,5,10,53.8,269.0,26.9,242.1
T004306,2023-08-01 02:56:17.475495104,C0342,P179,5,20,173.59,867.95,173.59,694.36
T004307,2023-08-01 08:11:25.577115424,C0301,P034,4,0,181.07,724.28,0.0,724.28
T004308,2023-08-01 13:26:33.678735760,C0050,P199,3,0,191.3,573.9000000000001,0.0,573.9000000000001
T004309,2023-08-01 18:41:41.780356080,C0320,P188,3,5,500.12,1500.3600000000001,75.01800000000001,1425.342
T004310,2023-08-01 23:56:49.881976400,C0095,P053,7,0,49.08,343.56,0.0,343.56
T004311,2023-08-02 05:11:57.983596720,C0258,P140,4,5,186.81,747.24,37.361999999999995,709.878
T004312,2023-08-02 10:27:06.085217056,C0429,P190,9,5,181.36,1632.2400000000002,81.61200000000001,1550.6280000000002
T004313,2023-08-02 15:42:14.186837376,C0351,P096,1,10,173.11,173.11,17.311,155.799
T004314,2023-08-02 20:57:22.288457696,C0062,P194,2,10,603.1,1206.2,120.62,1085.58
T004315,2023-08-03 02:12:30.390078016,C0142,P105,6,0,574.84,3449.04,0.0,3449.04
T004316,2023-08-03 07:27:38.491698352,C0330,P048,5,0,421.78,2108.8999999999996,0.0,2108.8999999999996
T004317,2023-08-03 12:42:46.593318672,C0222,P040,6,0,221.42,1328.52,0.0,1328.52
T004318,2023-08-03 17:57:54.694938992,C0356,P152,4,0,48.91,195.64,0.0,195.64
T004319,2023-08-03 23:13:02.796559312,C0111,P178,3,5,52.24,156.72,7.836,148.884
T004320,2023-08-04 04:28:10.898179648,C0104,P196,10,0,207.29,2072.9,0.0,2072.9
T004321,2023-08-04 09:43:18.999799968,C0015,P088,4,20,183.59,734.36,146.872,587.488
T004322,2023-08-04 14:58:27.101420288,C0270,P043,5,0,494.74,2473.7,0.0,2473.7
T004323,2023-08-04 20:13:35.203040608,C0159,P017,5,0,199.57,997.8499999999999,0.0,997.8499999999999
T004324,2023-08-05 01:28:43.304660944,C0157,P102,7,15,51.51,360.57,54.0855,306.48449999999997
T004325,2023-08-05 06:43:51.406281264,C0027,P183,6,5,52.27,313.62,15.681,297.939
T004326,2023-08-05 11:58:59.507901584,C0085,P162,6,5,197.03,1182.18,59.10900000000001,1123.0710000000001
T004327,2023-08-05 17:14:07.609521904,C0009,P111,7,5,536.74,3757.1800000000003,187.859,3569.3210000000004
T004328,2023-08-05 22:29:15.711142240,C0276,P070,3,0,62.3,186.89999999999998,0.0,186.89999999999998
T004329,2023-08-06 03:44:23.812762560,C0227,P060,3,10,44.04,132.12,13.212,118.908
T004330,2023-08-06 08:59:31.914382880,C0186,P179,4,0,173.59,694.36,0.0,694.36
T004331,2023-08-06 14:14:40.016003200,C0079,P077,6,0,549.96,3299.76,0.0,3299.76
T004332,2023-08-06 19:29:48.117623536,C0216,P035,5,0,56.11,280.55,0.0,280.55
T004333,2023-08-07 00:44:56.219243856,C0433,P162,4,10,197.03,788.12,78.812,709.308
T004334,2023-08-07 06:00:04.320864176,C0057,P016,6,0,41.38,248.28000000000003,0.0,248.28000000000003
T004335,2023-08-07 11:15:12.422484496,C0144,P146,2,10,186.84,373.68,37.368,336.312
T004336,2023-08-07 16:30:20.524104832,C0356,P038,4,5,204.62,818.48,40.924,777.556
T004337,2023-08-07 21:45:28.625725152,C0331,P171,2,0,44.43,88.86,0.0,88.86
T004338,2023-08-08 03:00:36.727345472,C0392,P032,4,0,463.31,1853.24,0.0,1853.24
T004339,2023-08-08 08:15:44.828965808,C0067,P007,3,10,51.86,155.57999999999998,15.557999999999998,140.022
T004340,2023-08-08 13:30:52.930586128,C0275,P046,2,5,50.31,100.62,5.031000000000001,95.589
T004341,2023-08-08 18:46:01.032206448,C0494,P189,3,0,52.13,156.39000000000001,0.0,156.39000000000001
T004342,2023-08-09 00:01:09.133826768,C0105,P018,10,5,199.65,1996.5,99.825,1896.675
T004343,2023-08-09 05:16:17.235447104,C0451,P071,2,5,48.45,96.9,4.845,92.055
T004344,2023-08-09 10:31:25.337067424,C0420,P040,5,0,221.42,1107.1,0.0,1107.1
T004345,2023-08-09 15:46:33.438687744,C0473,P088,2,5,183.59,367.18,18.359,348.821
T004346,2023-08-09 21:01:41.540308064,C0188,P078,2,5,221.1,442.2,22.11,420.09
T004347,2023-08-10 02:16:49.641928400,C0164,P178,5,0,52.24,261.2,0.0,261.2
T004348,2023-08-10 07:31:57.743548720,C0267,P005,4,10,190.68,762.72,76.272,686.448
T004349,2023-08-10 12:47:05.845169040,C0051,P182,5,10,532.67,2663.35,266.335,2397.015
T004350,2023-08-10 18:02:13.946789360,C0126,P086,4,0,195.5,782.0,0.0,782.0
T004351,2023-08-10 23:17:22.048409696,C0080,P186,2,0,517.62,1035.24,0.0,1035.24
T004352,2023-08-11 04:32:30.150030016,C0183,P022,4,5,183.82,735.28,36.763999999999996,698.516
T004353,2023-08-11 09:47:38.251650336,C0310,P074,4,0,219.42,877.68,0.0,877.68
T004354,2023-08-11 15:02:46.353270656,C0017,P090,3,15,556.82,1670.46,250.56900000000002,1419.891
T004355,2023-08-11 20:17:54.454890992,C0446,P079,4,0,51.09,204.36,0.0,204.36
T004356,2023-08-12 01:33:02.556511312,C0170,P166,2,15,51.14,102.28,15.342,86.938
T004357,2023-08-12 06:48:10.658131632,C0280,P119,8,5,50.14,401.12,20.055999999999997,381.064
T004358,2023-08-12 12:03:18.759751952,C0401,P177,3,0,49.67,149.01,0.0,149.01
T004359,2023-08-12 17:18:26.861372288,C0304,P129,5,0,572.59,2862.9500000000003,0.0,2862.9500000000003
T004360,2023-08-12 22:33:34.962992608,C0340,P078,3,5,221.1,663.3,33.165,630.135
T004361,2023-08-13 03:48:43.064612928,C0214,P036,3,10,464.61,1393.83,139.38299999999998,1254.447
T004362,2023-08-13 09:03:51.166233248,C0198,P095,6,15,211.76,1270.56,190.58399999999997,1079.9759999999999
T004363,2023-08-13 14:18:59.267853584,C0007,P028,5,5,178.2,891.0,44.55,846.45
T004364,2023-08-13 19:34:07.369473904,C0398,P098,2,0,50.02,100.04,0.0,100.04
T004365,2023-08-14 00:49:15.471094224,C0011,P035,2,5,56.11,112.22,5.611000000000001,106.609
T004366,2023-08-14 06:04:23.572714544,C0012,P188,4,0,500.12,2000.48,0.0,2000.48
T004367,2023-08-14 11:19:31.674334880,C0110,P062,6,0,515.9,3095.3999999999996,0.0,3095.3999999999996
T004368,2023-08-14 16:34:39.775955200,C0133,P087,3,0,47.49,142.47,0.0,142.47
T004369,2023-08-14 21:49:47.877575520,C0389,P174,6,0,44.28,265.68,0.0,265.68
T004370,2023-08-15 03:04:55.979195840,C0128,P108,3,15,49.08,147.24,22.086000000000002,125.15400000000001
T004371,2023-08-15 08:20:04.080816176,C0148,P125,4,0,166.79,667.16,0.0,667.16
T004372,2023-08-15 13:35:12.182436496,C0054,P079,3,5,51.09,153.27,7.6635,145.6065
T004373,2023-08-15 18:50:20.284056816,C0311,P125,7,5,166.79,1167.53,58.37649999999999,1109.1535
T004374,2023-08-16 00:05:28.385677136,C0442,P061,4,10,550.32,2201.28,220.12800000000004,1981.152
T004375,2023-08-16 05:20:36.487297472,C0079,P193,4,10,191.59,766.36,76.63600000000001,689.724
T004376,2023-08-16 10:35:44.588917792,C0346,P026,6,10,56.17,337.02,33.702,303.318
T004377,2023-08-16 15:50:52.690538112,C0097,P163,1,0,41.23,41.23,0.0,41.23
T004378,2023-08-16 21:06:00.792158432,C0249,P057,2,10,215.75,431.5,43.15,388.35
T004379,2023-08-17 02:21:08.893778768,C0127,P191,3,0,176.9,530.7,0.0,530.7
T004380,2023-08-17 07:36:16.995399088,C0030,P132,3,0,48.65,145.95,0.0,145.95
T004381,2023-08-17 12:51:25.097019408,C0024,P042,2,20,512.45,1024.9,204.98,819.9200000000001
T004382,2023-08-17 18:06:33.198639728,C0471,P173,3,15,222.63,667.89,100.18350000000001,567.7065
T004383,2023-08-17 23:21:41.300260064,C0201,P167,1,0,200.81,200.81,0.0,200.81
T004384,2023-08-18 04:36:49.401880384,C0131,P193,5,5,191.59,957.95,47.8975,910.0525
